Distances,Errors
90.0,15.328794
91.0,12.467068
92.0,11.249376
93.0,9.500557
94.0,6.938009
95.0,5.3190694
96.0,3.378272
97.0,2.4454095
98.0,1.6221182
99.0,1.6701669
100.0,0.93013763
101.0,0.0013748019
102.0,1.0286891
103.0,1.2937527
104.0,2.2157083
105.0,0.76392764
106.0,0.86798036
107.0,2.536189
108.0,4.702971
109.0,5.7774744
110.0,4.428919
111.0,0.48572436
112.0,1.8295016
113.0,1.4490583
114.0,1.8387576
115.0,4.481825
116.0,4.13014
117.0,3.5121493
118.0,3.1207845
119.0,3.7620225
120.0,3.6344972
121.0,4.0772243
122.0,4.2548385
123.0,3.785383
124.0,2.8526614
125.0,3.4208372
126.0,4.5932403
127.0,5.0741963
128.0,4.8513594
129.0,3.6124237
130.0,0.5502437
131.0,1.1631274
132.0,4.8340654
133.0,1.8131802
134.0,1.5261295
135.0,0.594279
136.0,1.0497935
137.0,0.87931836
138.0,3.0400596
139.0,3.279015
140.0,0.45398167
141.0,0.12407235
142.0,0.34426838
143.0,0.9634805
144.0,3.0622694
145.0,2.1746721
146.0,1.4646034
147.0,2.2888806
148.0,4.388943
149.0,6.1084313
150.0,4.4050193
151.0,3.0422287
152.0,2.0176637
153.0,1.8644545
154.0,2.4823475
155.0,1.5432247
156.0,1.2314918
157.0,4.17842
158.0,2.0243874
159.0,2.3186257
160.0,0.8538246
161.0,1.3952504
162.0,0.52610797
163.0,0.5464706
164.0,1.0326107
165.0,0.21267053
166.0,0.39933905
167.0,1.0804045
168.0,0.36719185
169.0,0.8258165
170.0,1.654708
171.0,1.021857
172.0,0.6211037
173.0,0.39127767
174.0,0.9264979
175.0,0.44904435
176.0,0.46384987
177.0,1.329963
178.0,2.764824
179.0,0.83600265
180.0,4.9297333
181.0,3.1128435
182.0,2.328818
183.0,2.2245896
184.0,1.3276142
185.0,0.44136667
186.0,0.29543805
187.0,0.038783435
188.0,1.3422703
189.0,0.6019794
190.0,0.75313365
191.0,0.5124157
192.0,0.036533676
193.0,0.14450786
194.0,0.07052077
195.0,0.5643952
196.0,0.765493
197.0,1.54752
198.0,0.27540573
199.0,0.46081543
200.0,5.1704483
201.0,0.36974853
202.0,0.28665373
203.0,0.108675644
204.0,0.1463273
205.0,0.11555741
206.0,0.75363606
207.0,0.26064518
208.0,0.8312959
209.0,1.883066
210.0,0.53753805
211.0,0.2756634
212.0,0.1742381
213.0,1.8093413
214.0,2.3362346
215.0,1.681767
216.0,1.6670511
217.0,0.5229405
218.0,0.94673085
219.0,0.2032415
220.0,0.88285965
221.0,0.39094257
222.0,0.02310813
223.0,0.49662912
224.0,0.13207708
225.0,0.028381348
226.0,0.28220657
227.0,1.2638445
228.0,0.19751431
229.0,0.6789761
230.0,0.4897673
231.0,0.65766704
232.0,1.2755033
233.0,0.29663607
234.0,0.3953787
235.0,0.27991113
236.0,0.40412512
237.0,0.25865257
238.0,0.53082633
239.0,0.7035387
240.0,0.4918798
241.0,0.08914045
242.0,0.18939184
243.0,0.24555346
244.0,0.62889975
245.0,0.49227345
246.0,0.98675984
247.0,0.2327861
248.0,1.1760097
249.0,0.925804
250.0,0.8433777
251.0,0.4151181
252.0,1.7577641
253.0,1.8969811
254.0,1.64694
255.0,0.6404742
256.0,0.11115074
257.0,1.0076145
258.0,0.4988323
259.0,0.22192995
260.0,0.7045218
261.0,0.22240417
262.0,0.45068172
263.0,0.10907423
264.0,0.8232348
265.0,1.7164122
266.0,0.62713623
267.0,0.57207316
268.0,0.94847035
269.0,1.4598521
270.0,1.8475907
271.0,0.86925554
272.0,0.8038801
273.0,1.0961399
274.0,0.504587
275.0,0.2134011
276.0,0.56863314
277.0,0.17468835
278.0,0.5044073
279.0,0.24237956
280.0,0.34041268
281.0,0.2378742
282.0,0.51365846
283.0,0.7668647
284.0,0.87888473
285.0,1.7892295
286.0,1.2100646
287.0,2.8455036
288.0,2.065828
289.0,2.2419121
290.0,2.1692212
291.0,2.0571156
292.0,2.1475387
293.0,1.7312112
294.0,0.20406295
295.0,0.6120895
296.0,0.67978936
297.0,0.2780696
298.0,0.19540468
299.0,0.8608305
300.0,0.40449017
301.0,0.007847377
302.0,0.40481263
303.0,0.6656458
304.0,0.895179
305.0,0.029326892
306.0,0.5332498
307.0,1.9571012
308.0,1.7596554
309.0,2.0700696
310.0,1.5975754
311.0,2.2490573
312.0,2.3682718
313.0,2.7158499
314.0,3.9697926
315.0,3.6090183
316.0,2.5885475
317.0,2.1655157
318.0,1.3024672
319.0,0.96127504
320.0,0.040750504
321.0,0.15428014
322.0,0.2718339
323.0,0.6807026
324.0,0.8912169
325.0,0.47688177
326.0,0.28708053
327.0,0.125934
328.0,0.099219345
329.0,0.236117
330.0,0.06273674
331.0,0.042530995
332.0,1.0756619
333.0,0.42241645
334.0,0.9358206
335.0,0.24231867
336.0,0.23259662
337.0,0.48225018
338.0,0.48279172
339.0,0.6064266
340.0,0.5560303
341.0,0.76638496
342.0,0.577969
343.0,0.41403365
344.0,0.0070350114
345.0,0.6232928
346.0,0.06047067
347.0,0.2690032
348.0,0.4491521
349.0,0.8439291
350.0,1.4849504
351.0,2.2655954
352.0,1.4023608
353.0,1.1608351
354.0,1.626268
355.0,1.3189095
356.0,1.4163414
357.0,1.4894031
358.0,1.8426139
359.0,1.3620191
360.0,1.0128106
361.0,0.52464026
362.0,0.14351693
363.0,0.22232434
364.0,0.3862318
365.0,0.72154427
366.0,0.7134276
367.0,0.7410283
368.0,0.9464264
369.0,1.2574152
370.0,1.151222
371.0,1.5910764
372.0,1.3568838
373.0,1.6379759
374.0,1.4675691
375.0,1.645459
376.0,2.2102194
377.0,1.9612846
378.0,1.2404912
379.0,1.584611
380.0,1.3585783
381.0,1.3941487
382.0,1.5431509
383.0,1.574452
384.0,1.2872617
385.0,1.1603338
386.0,1.6594211
387.0,1.5536759
388.0,1.4779003
389.0,0.5061838
390.0,1.0928814
391.0,1.2220768
392.0,0.6390941
393.0,0.698705
394.0,0.24893515
395.0,0.057604827
396.0,0.3920584
397.0,0.8028353
398.0,1.1691453
399.0,1.3645105
400.0,0.16743469
401.0,0.36643925
402.0,0.22151814
403.0,0.0028851605
404.0,0.27169707
405.0,0.53804374
406.0,0.9378518
407.0,1.0664806
408.0,1.0587655
409.0,1.0263457
410.0,0.9314411
411.0,0.8475125
412.0,1.1546533
413.0,1.2246268
414.0,1.5395898
415.0,1.5835829
416.0,1.3021836
417.0,1.2015144
418.0,1.1177245
419.0,1.2832897
420.0,1.7973691
421.0,1.5106128
422.0,1.8649712
423.0,1.3319805
424.0,1.1739911
425.0,1.1770737
426.0,1.3652604
427.0,1.099619
428.0,1.0563717
429.0,1.1143682
430.0,0.89927495
431.0,1.1706572
432.0,0.4075015
433.0,0.5515647
434.0,0.5211615
435.0,0.5607026
436.0,0.47128662
437.0,0.78581023
438.0,0.85704225
439.0,1.0118002
440.0,1.0666934
441.0,1.1047778
442.0,1.2663622
443.0,1.4561776
444.0,1.7618196
445.0,2.3733418
446.0,0.7722453
447.0,0.8542874
448.0,0.8256571
449.0,0.8669643
450.0,0.83712435
451.0,1.2828819
452.0,1.1276785
453.0,1.3773937
454.0,1.4499345
455.0,1.5094665
456.0,1.9541088
457.0,1.6422265
458.0,1.5121593
459.0,1.5820805
460.0,1.1713376
461.0,1.1038758
462.0,0.8345699
463.0,1.3191767
464.0,1.1645285
465.0,1.0168391
466.0,0.90839565
467.0,0.81904083
468.0,0.7252033
469.0,0.8372618
470.0,1.1311178
471.0,1.1216538
472.0,1.0337118
473.0,0.9574132
474.0,1.115881
475.0,1.0270289
476.0,0.8974284
477.0,1.095773
478.0,0.7008509
479.0,0.10182932
480.0,0.09806951
481.0,0.69965833
482.0,1.3521187
483.0,1.0899451
484.0,0.94261485
485.0,1.1822007
486.0,0.5815797
487.0,1.4269882
488.0,1.4785705
489.0,1.6552571
490.0,2.4373891
491.0,1.286723
492.0,1.9681729
493.0,2.320215
494.0,2.1642153
495.0,1.8903697
496.0,1.9039216
497.0,1.8980337
498.0,2.1915543
499.0,2.0916893
500.0,1.1513001
501.0,1.3537927
502.0,1.4776525
503.0,1.4631631
504.0,1.6405197
505.0,1.9846579
506.0,1.8550767
507.0,1.2155507
508.0,1.5239927
509.0,1.3711566
510.0,0.63671035
511.0,0.5530848
512.0,0.6351352
513.0,1.1917204
514.0,1.9665374
515.0,1.5148038
516.0,0.7367157
517.0,1.4028878
518.0,1.4621927
519.0,1.6184254
520.0,1.700234
521.0,1.8393371
522.0,1.5252358
523.0,1.7478578
524.0,1.6324109
525.0,1.3427851
526.0,1.6157955
527.0,0.6206939
528.0,2.2623236
529.0,1.2440326
530.0,0.6431263
531.0,0.3280611
532.0,0.40817833
533.0,0.5655085
534.0,0.7834446
535.0,1.0667233
536.0,1.4265715
537.0,1.455751
538.0,1.445376
539.0,1.1308037
540.0,1.2034663
541.0,1.4177643
542.0,1.6052809
543.0,1.8376979
544.0,1.8395143
545.0,2.141438
546.0,2.1888816
547.0,2.2461162
548.0,2.2848978
549.0,2.0985866
550.0,1.9701816
551.0,1.8117805
552.0,1.6490661
553.0,1.0289004
554.0,1.0464995
555.0,0.94177794
556.0,1.048674
557.0,1.0196816
558.0,0.8498216
559.0,0.8951095
560.0,1.1264256
561.0,0.8481928
562.0,1.0223823
563.0,1.0069175
564.0,1.3448945
565.0,1.1396074
566.0,1.0328529
567.0,0.77503884
568.0,0.99688244
569.0,0.9708666
570.0,3.229702
571.0,2.6624904
572.0,1.6760873
573.0,2.5400107
574.0,2.3958213
575.0,1.4397185
576.0,1.5323002
577.0,1.5134815
578.0,1.6332289
579.0,1.9786564
580.0,2.11611
581.0,2.3507886
582.0,2.3901975
583.0,2.2664144
584.0,2.4092584
585.0,2.4276447
586.0,2.1515102
587.0,2.2370582
588.0,2.5084307
589.0,2.489965
590.0,2.69824
591.0,2.5815806
592.0,1.8917084
593.0,2.023475
594.0,1.8632163
595.0,1.7948029
596.0,1.7671009
597.0,2.2372096
598.0,1.8062121
599.0,1.7034719
600.0,1.5835266
601.0,1.6042597
602.0,1.7566668
603.0,1.7766695
604.0,1.8221924
605.0,1.7087121
606.0,1.7886322
607.0,1.663917
608.0,1.6639911
609.0,1.5805199
610.0,1.70119
611.0,1.8304454
612.0,1.8106498
613.0,2.483434
614.0,2.087293
615.0,2.2488923
616.0,1.8237127
617.0,2.1350336
618.0,1.9913757
619.0,2.0228667
620.0,1.9502012
621.0,1.8586531
622.0,2.0974212
623.0,2.1327426
624.0,2.2254162
625.0,2.13208
626.0,1.753932
627.0,1.4585748
628.0,1.3243463
629.0,0.75950444
630.0,1.1006285
631.0,0.4798369
632.0,0.6107282
633.0,0.18382862
634.0,0.68808955
635.0,0.33874032
636.0,0.17808639
637.0,0.5712584
638.0,0.16697611
639.0,0.35579962
640.0,0.76304436
641.0,1.3357368
642.0,1.8188477
643.0,1.1386806
644.0,1.183466
645.0,1.0934756
646.0,1.1035553
647.0,1.0752565
648.0,1.0489382
649.0,1.0684067
650.0,0.8171762
651.0,1.0687996
652.0,1.0654098
653.0,1.1093351
654.0,1.025512
655.0,0.79643893
656.0,1.0009115
657.0,0.7363794
658.0,0.71782166
659.0,0.89720756
660.0,0.976359
661.0,0.9322405
662.0,1.0412948
663.0,1.2527397
664.0,1.6538229
665.0,2.7265277
666.0,1.7318679
667.0,1.712297
668.0,1.8373774
669.0,1.981973
670.0,1.8473338
671.0,1.5500201
672.0,1.8203281
673.0,1.9427047
674.0,2.1721
675.0,2.0974302
676.0,2.166775
677.0,1.7875187
678.0,1.9890709
679.0,1.6663498
680.0,1.4949216
681.0,1.8317358
682.0,1.6521912
683.0,1.3826474
684.0,1.4405992
685.0,1.504325
686.0,1.7275084
687.0,0.8919928
688.0,0.50783384
689.0,0.5436292
690.0,1.3277977
691.0,1.2302691
692.0,1.1563692
693.0,1.2071309
694.0,1.4039317
695.0,1.6546938
696.0,1.3000488
697.0,1.0614862
698.0,0.8829986
699.0,1.0398242
700.0,1.035287
701.0,1.1361333
702.0,1.1481217
703.0,1.191896
704.0,1.272765
705.0,1.0791622
706.0,1.1869004
707.0,1.3562582
708.0,1.4110414
709.0,1.4042734
710.0,1.3995275
711.0,1.2570238
712.0,1.1828905
713.0,0.94568545
714.0,0.3335392
715.0,0.47628763
716.0,0.5105983
717.0,0.620141
718.0,0.47534317
719.0,1.4861
720.0,1.2445747
721.0,1.2351196
722.0,1.1966695
723.0,1.2631829
724.0,1.5399574
725.0,1.4563998
726.0,1.6783658
727.0,2.7271886
728.0,2.0785403
729.0,2.0647633
730.0,1.9024992
731.0,1.7395353
732.0,2.2734427
733.0,1.7995462
734.0,1.822473
735.0,1.7767459
736.0,1.8592337
737.0,1.8309388
738.0,1.8273413
739.0,1.5066599
740.0,1.5711603
741.0,1.7720705
742.0,1.978954
743.0,2.1004062
744.0,2.1545575
745.0,2.2946353
746.0,2.158403
747.0,1.8566208
748.0,2.152705
749.0,2.1394575
750.0,1.2970785
751.0,1.3523798
752.0,2.1083264
753.0,2.12237
754.0,2.0771866
755.0,1.8961804
756.0,2.1629534
757.0,1.9553826
758.0,1.8621359
759.0,1.8168775
760.0,1.8952781
761.0,1.6000115
762.0,1.2423058
763.0,1.0354939
764.0,1.0309589
765.0,1.0131037
766.0,1.1225767
767.0,1.0227169
768.0,0.6503502
769.0,1.2586656
770.0,1.3035048
771.0,1.2919662
772.0,1.3564036
773.0,1.4024822
774.0,1.5446942
775.0,1.3651714
776.0,1.008543
777.0,0.95598966
778.0,1.0414968
779.0,1.0883453
780.0,0.88975954
781.0,0.7806717
782.0,0.68697333
783.0,1.2530525
784.0,1.2239807
785.0,1.4104952
786.0,1.0119644
787.0,0.9009239
788.0,0.78197813
789.0,1.6311239
790.0,1.2183776
791.0,1.5334716
792.0,1.3042334
793.0,1.4136913
794.0,1.5887128
795.0,1.5410647
796.0,1.4912437
797.0,1.5083572
798.0,1.4533404
799.0,1.4767146
800.0,1.9147568
801.0,2.2117357
802.0,1.7843955
803.0,2.0653064
804.0,1.2769481
805.0,1.4040285
806.0,1.2888035
807.0,1.2341808
808.0,1.3967307
809.0,0.8852964
810.0,0.68335265
811.0,0.12020388
812.0,0.0400111
813.0,1.0203832
814.0,1.0950937
815.0,1.1557887
816.0,1.3239841
817.0,1.2919506
818.0,0.9368971
819.0,0.77060795
820.0,0.69204193
821.0,0.6036161
822.0,0.24991743
823.0,0.41127163
824.0,0.851396
825.0,1.0681891
826.0,1.2408092
827.0,1.2495158
828.0,1.0365067
829.0,0.87761784
830.0,0.8076863
831.0,0.54602593
832.0,0.7264284
833.0,1.2536973
834.0,1.364831
835.0,1.3927273
836.0,1.0164106
837.0,1.002486
838.0,1.1569949
839.0,1.198515
840.0,1.3008771
841.0,1.3929297
842.0,1.450752
843.0,1.2161129
844.0,1.4031072
845.0,0.7065632
846.0,0.4117348
847.0,1.048731
848.0,0.84109753
849.0,0.5343991
850.0,1.2221824
851.0,1.0213599
852.0,1.0071373
853.0,0.92995965
854.0,1.8586205
855.0,1.3441012
856.0,0.8673837
857.0,1.7360834
858.0,1.6778479
859.0,1.7319276
860.0,1.443375
861.0,1.3593756
862.0,1.3307647
863.0,1.3495488
864.0,1.2387452
865.0,1.1158638
866.0,0.9118272
867.0,1.0304312
868.0,1.0382446
869.0,0.94348836
870.0,0.84836066
871.0,0.78232217
872.0,1.1013275
873.0,0.8865199
874.0,0.83206135
875.0,0.92128205
876.0,0.99094343
877.0,0.9344225
878.0,1.0395719
879.0,0.90256345
880.0,0.8429094
881.0,0.823261
882.0,0.80767775
883.0,0.69363034
884.0,0.69945323
885.0,0.9517829
886.0,0.74373335
887.0,0.72393066
888.0,1.0341471
889.0,1.1617138
890.0,1.1468575
891.0,1.2592765
892.0,0.9879142
893.0,0.6975437
894.0,0.86347675
895.0,0.95351917
896.0,1.1343615
897.0,1.1593413
898.0,0.9926301
899.0,1.2643172
900.0,1.2571343
901.0,1.1839465
902.0,1.1405387
903.0,1.2772096
904.0,1.0833538
905.0,0.8747383
906.0,1.096787
907.0,1.1767336
908.0,1.2356393
909.0,1.0462594
910.0,1.1807821
911.0,0.32537568
912.0,0.5315614
913.0,0.53428155
914.0,0.5619442
915.0,0.47352606
916.0,0.644414
917.0,0.55215186
918.0,0.6803758
919.0,0.73888403
920.0,0.6741731
921.0,0.6554553
922.0,0.622029
923.0,0.14221257
924.0,0.7505937
925.0,0.6084314
926.0,0.77798736
927.0,0.75447226
928.0,0.23529448
929.0,0.4571001
930.0,0.8068585
931.0,0.7482084
932.0,0.66197604
933.0,0.9166721
934.0,0.97800016
935.0,0.91353637
936.0,0.73182195
937.0,0.60344684
938.0,0.6197931
939.0,0.9663185
940.0,0.64461565
941.0,0.649645
942.0,0.45501646
943.0,0.6587525
944.0,0.6270134
945.0,0.60822016
946.0,0.68731004
947.0,0.6880538
948.0,0.7997988
949.0,0.7326277
950.0,0.7087531
951.0,0.8788228
952.0,0.77873677
953.0,0.7214061
954.0,0.7586593
955.0,0.86244273
956.0,0.79402524
957.0,0.6527254
958.0,0.7388694
959.0,0.8810702
960.0,0.97122824
961.0,0.9682043
962.0,1.062367
963.0,1.0813934
964.0,1.0414408
965.0,1.2382927
966.0,1.2312547
967.0,1.1909051
968.0,1.0940552
969.0,0.9964603
970.0,0.97714764
971.0,1.1122165
972.0,1.1849486
973.0,1.1600381
974.0,1.112162
975.0,1.2923428
976.0,1.1751894
977.0,1.2540944
978.0,1.3341361
979.0,1.3956352
980.0,1.404886
981.0,1.354744
982.0,1.4291053
983.0,1.6074164
984.0,1.239082
985.0,1.3695608
986.0,0.93092227
987.0,1.1027946
988.0,1.2680054
989.0,0.9028266
990.0,1.0982013
991.0,1.1892617
992.0,1.2037215
993.0,1.0989894
994.0,1.2526883
995.0,1.1273837
996.0,1.2724053
997.0,1.2944534
998.0,1.3616099
999.0,1.4810036
1000.0,1.4492981
1001.0,1.6058527
1002.0,1.3930391
1003.0,1.452229
1004.0,1.4197847
1005.0,1.7205781
1006.0,0.7050956
1007.0,1.4812268
1008.0,1.678933
1009.0,1.5152568
1010.0,1.1890917
1011.0,0.25346795
1012.0,0.97417414
1013.0,1.181931
1014.0,1.4976125
1015.0,0.9140541
1016.0,0.80850554
1017.0,0.8425732
1018.0,1.0880865
1019.0,0.9398096
1020.0,0.91434854
1021.0,0.88631296
1022.0,0.725321
1023.0,0.8389023
1024.0,0.868994
1025.0,1.031774
1026.0,1.0222557
1027.0,0.9970244
1028.0,1.105431
1029.0,0.9999623
1030.0,0.94298136
1031.0,0.9613067
1032.0,1.0355335
1033.0,0.84574753
1034.0,0.88111395
1035.0,0.87910676
1036.0,1.0000929
1037.0,1.0144197
1038.0,1.0146419
1039.0,1.2039963
1040.0,1.0612723
1041.0,1.075028
1042.0,0.9838258
1043.0,1.0850447
1044.0,1.0927982
1045.0,1.0707027
1046.0,1.0385079
1047.0,1.0647866
1048.0,1.1106884
1049.0,1.1979299
1050.0,1.226516
1051.0,1.0994923
1052.0,1.1635436
1053.0,1.1191401
1054.0,1.252321
1055.0,1.1286933
1056.0,1.2642022
1057.0,1.2806759
1058.0,1.270062
1059.0,1.2616469
1060.0,1.1519983
1061.0,1.1879593
1062.0,1.2509449
1063.0,1.1581751
1064.0,1.17947
1065.0,1.1633129
1066.0,1.1085153
1067.0,1.102431
1068.0,1.184242
1069.0,1.2977707
1070.0,1.1909614
1071.0,1.1551772
1072.0,1.1992042
1073.0,1.2180524
1074.0,1.2398888
1075.0,1.149732
1076.0,1.1681993
1077.0,0.9959895
1078.0,1.0137837
1079.0,0.9940755
1080.0,1.0118272
1081.0,0.92139935
1082.0,1.0018114
1083.0,0.88547754
1084.0,0.78730845
1085.0,0.68889284
1086.0,0.784712
1087.0,0.8830052
1088.0,0.8818458
1089.0,0.8662396
1090.0,0.70936286
1091.0,0.690184
1092.0,0.6778256
1093.0,0.99394053
1094.0,0.9514009
1095.0,0.75527525
1096.0,0.7260399
1097.0,0.9600268
1098.0,0.8349142
1099.0,0.74814993
1100.0,0.7463157
1101.0,0.80734926
1102.0,0.8343761
1103.0,1.1224493
1104.0,0.946255
1105.0,1.1361707
1106.0,1.2403271
1107.0,1.2115285
1108.0,1.1527492
1109.0,1.0885172
1110.0,1.2350436
1111.0,1.735541
